Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
109,19.755,5,3.874,0.029,-0.638,3.821,-0.076,0.023,0.036,
110,19.899,0,3.729,0.011,0.013,3.729,0.022,-0.063,0.020,
110,19.900,5,3.878,0.029,-0.637,3.825,-0.055,0.020,0.033,
111,20.050,0,3.717,0.011,0.015,3.717,0.081,0.048,0.017,
111,20.050,5,3.878,0.029,-0.636,3.825,-0.034,0.021,0.036,
112,20.221,0,3.714,0.011,0.017,3.714,0.094,-0.002,0.022,
112,20.222,5,3.886,0.029,-0.636,3.834,-0.023,0.000,0.035,
113,20.401,0,3.720,0.011,0.012,3.720,0.078,0.075,0.019,
113,20.401,5,3.879,0.029,-0.640,3.826,-0.061,0.038,0.035,
114,20.545,0,3.729,0.010,0.001,3.729,0.069,-0.007,0.017,
114,20.546,5,3.875,0.028,-0.650,3.820,-0.069,0.026,0.032,
115,20.702,2,3.946,1.578,0.027,3.617,-0.018,0.000,0.028,
115,20.702,0,3.711,0.010,-0.004,3.711,0.096,-0.088,0.025,
115,20.703,5,3.857,0.028,-0.652,3.801,-0.121,0.036,0.036,
116,20.850,2,3.937,1.575,0.027,3.608,-0.016,-0.035,0.016,
116,20.850,0,3.724,0.010,-0.003,3.724,0.058,0.046,0.015,
116,20.851,5,3.870,0.028,-0.652,3.815,-0.076,0.029,0.034,
117,20.998,2,3.937,1.575,0.028,3.608,-0.019,-0.038,0.014,
117,20.998,0,3.717,0.010,-0.002,3.717,0.091,0.075,0.013,
117,20.999,5,3.868,0.028,-0.651,3.813,-0.084,0.026,0.032,
118,21.147,2,3.929,1.572,0.027,3.601,-0.023,-0.034,0.016,
118,21.148,0,3.728,0.010,-0.003,3.728,-0.005,0.042,0.016,
118,21.148,5,3.855,0.028,-0.650,3.799,-0.107,0.029,0.037,
119,21.327,2,3.927,1.571,0.027,3.599,-0.021,-0.039,0.012,
119,21.327,0,3.714,0.010,-0.004,3.714,-0.092,0.050,0.023,
119,21.328,5,3.864,0.028,-0.652,3.809,-0.100,0.026,0.037,
120,21.473,2,3.951,1.580,0.028,3.621,-0.014,-0.017,0.022,
120,21.473,0,3.717,0.010,-0.003,3.717,0.097,0.069,0.012,
120,21.474,5,3.862,0.028,-0.651,3.807,-0.090,0.014,0.035,
121,21.632,0,3.719,0.010,-0.003,3.719,-0.082,0.058,0.022,
121,21.633,5,3.855,0.028,-0.651,3.800,-0.113,0.030,0.037,
122,21.790,2,4.053,1.620,0.031,3.714,0.018,0.151,0.080,
122,21.791,0,3.718,0.010,-0.003,3.718,0.083,-0.074,0.023,
122,21.791,5,3.852,0.028,-0.650,3.797,-0.116,0.033,0.036,
123,21.935,0,3.713,0.007,-0.003,3.713,0.068,0.087,0.017,
123,21.935,5,3.868,0.026,-0.653,3.813,-0.099,0.005,0.034,
124,22.069,0,3.710,-0.003,-0.007,3.710,0.116,0.045,0.015,
124,22.069,5,3.873,0.015,-0.658,3.817,-0.066,0.028,0.036,
125,22.216,0,3.715,-0.011,-0.004,3.715,0.063,-0.074,0.022,
125,22.217,5,3.874,0.006,-0.655,3.818,-0.070,0.020,0.042,
126,22.358,0,3.701,-0.020,-0.007,3.701,0.104,0.111,0.014,
126,22.359,5,3.862,-0.003,-0.654,3.807,-0.112,0.058,0.033,
127,22.501,0,3.708,-0.044,-0.006,3.708,-0.026,-0.104,0.017,
127,22.502,5,3.853,-0.027,-0.652,3.797,-0.123,0.056,0.033,
128,22.648,0,3.706,-0.044,-0.005,3.706,-0.067,0.074,0.021,
128,22.649,5,3.856,-0.027,-0.653,3.800,-0.119,0.045,0.034,
129,22.801,0,3.702,-0.044,-0.007,3.702,0.026,0.088,0.015,
129,22.801,5,3.872,-0.027,-0.658,3.816,-0.070,0.008,0.031,
130,22.930,0,3.709,-0.044,-0.006,3.708,0.032,-0.029,0.017,
130,22.931,5,3.863,-0.027,-0.655,3.807,-0.103,0.026,0.032,
131,23.088,0,3.701,-0.043,-0.006,3.701,0.090,0.096,0.013,
131,23.088,5,3.868,-0.026,-0.655,3.812,-0.091,0.017,0.036,
132,23.234,0,3.704,-0.041,-0.004,3.704,0.076,0.089,0.021,
132,23.235,5,3.861,-0.024,-0.653,3.805,-0.121,0.025,0.037,
133,23.378,2,3.965,1.537,0.025,3.655,-0.019,0.009,0.027,
133,23.379,0,3.694,-0.041,-0.006,3.693,0.130,0.082,0.014,
133,23.379,5,3.873,-0.024,-0.656,3.817,-0.082,0.008,0.038,
134,23.528,2,3.970,1.539,0.026,3.660,-0.020,0.027,0.033,
134,23.529,0,3.707,-0.041,-0.005,3.707,0.080,0.082,0.020,
134,23.529,5,3.869,-0.024,-0.654,3.813,-0.079,0.018,0.035,
135,23.679,2,3.953,1.533,0.025,3.644,-0.025,-0.003,0.025,
135,23.679,0,3.705,-0.041,-0.005,3.705,0.108,0.062,0.018,
135,23.679,5,3.865,-0.024,-0.654,3.810,-0.107,0.018,0.035,
136,23.830,4,3.863,-0.069,1.031,3.722,0.046,-0.086,0.014,
136,23.830,2,3.966,1.538,0.026,3.656,-0.015,0.026,0.036,
136,23.831,0,3.700,-0.041,-0.005,3.700,0.106,0.080,0.018,
136,23.831,5,3.868,-0.024,-0.655,3.812,-0.080,0.016,0.039,
137,23.979,4,3.864,-0.069,1.032,3.723,0.033,-0.070,0.009,
137,23.980,2,3.947,1.530,0.025,3.639,-0.026,-0.007,0.017,
137,23.980,0,3.704,-0.041,-0.005,3.704,0.111,0.058,0.017,
137,23.981,5,3.871,-0.024,-0.655,3.815,-0.079,0.014,0.034,
138,24.121,4,3.871,-0.069,1.034,3.730,0.014,-0.070,0.012,
138,24.122,2,3.952,1.532,0.025,3.643,-0.023,0.006,0.025,
138,24.122,0,3.713,-0.040,-0.005,3.712,-0.105,-0.007,0.023,
138,24.122,5,3.865,-0.024,-0.654,3.809,-0.100,0.013,0.035,
139,24.265,2,3.956,1.534,0.025,3.646,-0.026,-0.008,0.021,
139,24.266,0,3.699,-0.041,-0.005,3.699,0.119,0.078,0.015,
139,24.266,5,3.862,-0.024,-0.654,3.807,-0.092,0.014,0.036,
140,24.413,2,3.950,1.531,0.025,3.641,-0.027,-0.007,0.022,
140,24.414,0,3.708,-0.041,-0.005,3.708,0.102,0.045,0.019,
140,24.414,5,3.861,-0.024,-0.653,3.805,-0.103,0.014,0.036,
141,24.582,2,3.950,1.531,0.025,3.641,-0.033,-0.005,0.020,
141,24.582,0,3.702,-0.041,-0.005,3.702,0.105,0.066,0.018,
141,24.583,5,3.864,-0.024,-0.654,3.808,-0.081,0.012,0.038,
142,24.734,2,3.947,1.530,0.025,3.639,-0.027,-0.007,0.020,
142,24.735,0,3.700,-0.041,-0.005,3.700,0.095,0.095,0.016,
142,24.735,5,3.864,-0.024,-0.654,3.809,-0.086,0.009,0.038,
143,24.874,2,3.949,1.531,0.025,3.640,-0.029,-0.011,0.015,
143,24.874,0,3.705,-0.041,-0.005,3.705,0.085,0.079,0.018,
143,24.875,5,3.860,-0.024,-0.653,3.804,-0.101,0.013,0.034,
144,25.021,2,3.952,1.532,0.025,3.643,-0.019,-0.013,0.022,
144,25.022,0,3.702,-0.041,-0.005,3.701,0.106,0.085,0.017,
144,25.022,5,3.866,-0.024,-0.654,3.810,-0.077,0.006,0.038,
145,25.184,2,3.960,1.535,0.025,3.650,-0.015,-0.013,0.028,
145,25.184,0,3.706,-0.041,-0.005,3.705,0.101,0.072,0.015,
145,25.184,5,3.867,-0.024,-0.655,3.811,-0.090,0.011,0.036,
146,25.326,2,3.950,1.531,0.025,3.641,-0.026,-0.012,0.020,
146,25.327,0,3.704,-0.041,-0.005,3.704,0.096,0.074,0.017,
146,25.327,5,3.868,-0.024,-0.655,3.812,-0.086,0.009,0.038,
147,25.472,2,3.961,1.536,0.025,3.651,-0.012,0.003,0.032,
147,25.472,0,3.702,-0.041,-0.005,3.702,0.101,0.079,0.015,
147,25.473,5,3.866,-0.024,-0.654,3.810,-0.077,0.012,0.039,
148,25.613,2,3.950,1.532,0.025,3.641,-0.025,-0.004,0.020,
148,25.614,0,3.706,-0.041,-0.005,3.706,0.094,0.077,0.017,
148,25.614,5,3.859,-0.024,-0.653,3.803,-0.099,0.023,0.035,
149,25.755,2,3.951,1.532,0.025,3.642,-0.033,0.006,0.015,
149,25.756,0,3.711,-0.040,-0.005,3.710,-0.111,-0.032,0.022,
149,25.756,5,3.868,-0.024,-0.655,3.812,-0.078,0.011,0.039,
150,25.944,2,3.953,1.533,0.025,3.644,-0.024,0.013,0.029,
150,25.944,0,3.709,-0.040,-0.005,3.709,-0.117,-0.034,0.022,
150,25.945,5,3.868,-0.024,-0.655,3.812,-0.084,0.004,0.039,
151,26.104,2,3.947,1.530,0.025,3.638,-0.040,0.006,0.014,
151,26.105,0,3.699,-0.041,-0.005,3.699,0.106,0.096,0.016,
151,26.105,5,3.863,-0.024,-0.654,3.807,-0.099,0.010,0.034,
152,26.264,2,3.946,1.530,0.025,3.638,-0.031,-0.005,0.015,
152,26.265,0,3.715,-0.040,-0.005,3.714,-0.093,-0.010,0.023,
152,26.265,5,3.863,-0.024,-0.654,3.808,-0.096,0.014,0.035,
153,26.417,2,3.949,1.531,0.025,3.640,-0.022,-0.020,0.020,
153,26.417,0,3.716,-0.041,-0.005,3.716,0.074,0.025,0.020,
153,26.418,5,3.863,-0.024,-0.654,3.807,-0.096,0.012,0.035,
154,26.573,2,3.944,1.529,0.025,3.636,-0.035,0.001,0.016,
154,26.573,0,3.698,-0.041,-0.006,3.698,0.120,0.078,0.013,
154,26.574,5,3.864,-0.024,-0.654,3.809,-0.092,0.008,0.035,
155,26.723,2,3.945,1.530,0.025,3.636,-0.026,-0.023,0.017,
155,26.723,0,3.692,-0.041,-0.005,3.692,0.135,0.092,0.015,
155,26.724,5,3.871,-0.024,-0.655,3.815,-0.071,0.003,0.038,
156,26.863,2,3.947,1.531,0.025,3.638,-0.022,-0.026,0.015,
156,26.864,0,3.710,-0.041,-0.005,3.710,-0.106,-0.039,0.021,
156,26.864,5,3.867,-0.024,-0.655,3.811,-0.078,0.007,0.039,
157,26.999,2,3.943,1.529,0.025,3.635,-0.024,-0.037,0.017,
157,26.999,0,3.705,-0.041,-0.005,3.705,0.100,0.067,0.018,
157,26.999,5,3.865,-0.024,-0.654,3.809,-0.081,0.020,0.039,
158,27.149,2,3.939,1.527,0.025,3.630,-0.024,-0.027,0.014,
158,27.149,0,3.695,-0.041,-0.005,3.695,0.123,0.104,0.015,
158,27.149,5,3.869,-0.024,-0.655,3.813,-0.071,0.011,0.040,
159,27.292,2,3.940,1.528,0.025,3.632,-0.021,-0.037,0.013,
159,27.292,0,3.701,-0.041,-0.005,3.701,0.099,0.084,0.015,
159,27.293,5,3.865,-0.024,-0.654,3.809,-0.079,0.017,0.038,
160,27.432,2,3.960,1.535,0.025,3.650,-0.025,-0.009,0.025,
160,27.432,0,3.702,-0.041,-0.005,3.702,0.095,0.077,0.017,
160,27.432,5,3.863,-0.024,-0.654,3.807,-0.095,0.017,0.036,
161,27.576,2,3.986,1.546,0.026,3.674,-0.012,0.014,0.032,
161,27.576,0,3.697,-0.041,-0.006,3.696,0.124,0.075,0.016,
161,27.577,5,3.863,-0.024,-0.654,3.807,-0.094,0.013,0.034,
162,27.719,2,3.971,1.540,0.025,3.660,-0.016,-0.003,0.026,
162,27.719,0,3.699,-0.041,-0.005,3.699,0.118,0.083,0.014,
162,27.720,5,3.863,-0.024,-0.654,3.807,-0.093,0.012,0.035,
163,27.869,2,3.970,1.539,0.026,3.659,-0.023,0.021,0.030,
163,27.869,0,3.712,-0.040,-0.005,3.712,0.085,0.028,0.019,
163,27.870,5,3.859,-0.024,-0.653,3.804,-0.106,0.018,0.034,
164,28.012,0,3.719,-0.038,-0.004,3.719,0.045,-0.053,0.024,
164,28.012,5,3.850,-0.022,-0.651,3.795,-0.109,0.029,0.033,
165,28.152,0,3.699,-0.032,-0.006,3.699,-0.106,-0.098,0.016,
165,28.153,5,3.861,-0.015,-0.655,3.805,-0.112,0.012,0.032,
166,28.302,0,3.710,-0.012,-0.005,3.710,-0.086,-0.080,0.016,
166,28.302,5,3.875,0.005,-0.656,3.819,-0.043,0.020,0.041,
167,28.447,0,3.722,-0.013,-0.005,3.722,-0.072,0.009,0.021,
167,28.447,5,3.851,0.003,-0.651,3.795,-0.114,0.034,0.033,
168,28.595,2,3.968,1.564,0.027,3.647,-0.002,0.005,0.030,
168,28.595,0,3.719,-0.014,-0.003,3.719,0.068,-0.053,0.021,
168,28.595,5,3.854,0.003,-0.651,3.799,-0.105,0.027,0.037,
169,28.730,2,3.959,1.561,0.026,3.638,-0.006,-0.011,0.024,
169,28.730,0,3.711,-0.014,-0.005,3.711,0.093,-0.057,0.023,
169,28.731,5,3.850,0.003,-0.652,3.794,-0.119,0.033,0.032,
170,28.883,2,3.968,1.564,0.025,3.647,-0.002,0.022,0.034,
170,28.883,0,3.711,-0.014,-0.006,3.711,0.081,-0.007,0.018,
170,28.883,5,3.854,0.003,-0.653,3.798,-0.105,0.035,0.034,
171,29.033,0,3.706,-0.014,-0.004,3.706,-0.110,0.087,0.025,
171,29.033,5,3.857,0.003,-0.652,3.802,-0.104,0.023,0.032,
172,29.176,0,3.712,-0.014,-0.005,3.712,-0.097,0.018,0.019,
172,29.177,5,3.862,0.003,-0.654,3.806,-0.089,0.016,0.033,
173,29.323,0,3.708,-0.014,-0.005,3.708,-0.119,0.043,0.019,
173,29.323,5,3.852,0.003,-0.652,3.797,-0.102,0.021,0.033,
174,29.468,0,3.709,-0.014,-0.005,3.709,-0.112,0.067,0.025,
174,29.469,5,3.851,0.003,-0.651,3.795,-0.109,0.022,0.035,
175,29.612,0,3.711,-0.014,-0.005,3.711,0.105,-0.042,0.019,
175,29.613,5,3.854,0.003,-0.652,3.798,-0.104,0.018,0.033,
176,29.746,0,3.709,-0.014,-0.005,3.709,-0.116,0.061,0.023,
176,29.747,5,3.850,0.003,-0.651,3.795,-0.111,0.019,0.033,
177,29.884,0,3.707,-0.014,-0.005,3.707,0.104,-0.068,0.022,
177,29.885,5,3.843,0.003,-0.650,3.788,-0.124,0.030,0.033,
178,30.030,0,3.713,-0.014,-0.005,3.713,-0.103,0.034,0.022,
178,30.030,5,3.845,0.003,-0.651,3.790,-0.112,0.026,0.033,
179,30.177,0,3.708,-0.014,-0.005,3.708,-0.108,0.060,0.022,
179,30.178,5,3.859,0.003,-0.653,3.803,-0.090,0.010,0.033,
180,30.331,0,3.706,-0.014,-0.005,3.706,-0.117,0.050,0.022,
180,30.331,5,3.853,0.003,-0.652,3.797,-0.095,0.020,0.033,
181,30.472,0,3.702,-0.014,-0.005,3.702,-0.128,0.081,0.027,
181,30.472,5,3.851,0.003,-0.651,3.795,-0.100,0.022,0.034,
182,30.623,0,3.701,-0.014,-0.005,3.701,-0.134,0.090,0.023,
182,30.624,5,3.848,0.003,-0.651,3.793,-0.113,0.025,0.033,
183,30.805,0,3.704,-0.014,-0.005,3.704,-0.114,0.071,0.023,
183,30.806,5,3.853,0.003,-0.652,3.798,-0.105,0.016,0.031,
184,30.992,0,3.708,-0.014,-0.005,3.708,-0.107,0.046,0.023,
184,30.992,5,3.850,0.003,-0.651,3.795,-0.104,0.025,0.033,
185,31.165,0,3.716,-0.014,-0.005,3.716,-0.080,0.016,0.020,
185,31.166,5,3.850,0.003,-0.652,3.795,-0.103,0.029,0.033,
186,31.341,0,3.709,-0.014,-0.005,3.709,-0.119,0.069,0.023,
186,31.342,5,3.853,0.003,-0.652,3.798,-0.100,0.016,0.033,
187,31.512,0,3.704,-0.014,-0.005,3.704,-0.118,0.074,0.021,
187,31.512,5,3.855,0.003,-0.652,3.800,-0.094,0.010,0.034,
188,31.689,0,3.709,-0.014,-0.005,3.709,-0.106,0.048,0.023,
188,31.689,5,3.853,0.003,-0.652,3.798,-0.098,0.010,0.032,
189,31.857,0,3.713,-0.014,-0.005,3.713,-0.097,0.030,0.019,
189,31.857,5,3.851,0.003,-0.652,3.796,-0.102,0.022,0.033,
190,31.997,0,3.709,-0.014,-0.005,3.709,0.081,-0.056,0.023,
190,31.997,5,3.850,0.003,-0.651,3.794,-0.111,0.019,0.033,
191,32.153,0,3.710,-0.014,-0.005,3.710,-0.103,0.017,0.020,
191,32.153,5,3.854,0.003,-0.652,3.798,-0.101,0.019,0.033,
192,32.298,0,3.708,-0.014,-0.005,3.708,0.098,-0.025,0.018,
192,32.299,5,3.857,0.003,-0.653,3.801,-0.093,0.018,0.034,
193,32.443,0,3.715,-0.014,-0.005,3.715,0.080,-0.057,0.021,
193,32.444,5,3.854,0.003,-0.652,3.798,-0.096,0.016,0.032,
194,32.583,0,3.706,-0.014,-0.005,3.706,0.090,-0.077,0.023,
194,32.583,5,3.858,0.003,-0.653,3.803,-0.087,0.018,0.038,
195,32.737,0,3.708,-0.014,-0.005,3.708,-0.122,0.064,0.022,
195,32.737,5,3.848,0.003,-0.651,3.792,-0.115,0.024,0.032,
196,32.878,0,3.707,-0.014,-0.005,3.707,-0.108,0.051,0.022,
196,32.878,5,3.850,0.003,-0.651,3.794,-0.106,0.024,0.032,
197,33.024,0,3.712,-0.014,-0.005,3.712,-0.096,0.042,0.021,
197,33.024,5,3.850,0.003,-0.652,3.795,-0.102,0.020,0.033,
198,33.172,0,3.713,-0.014,-0.005,3.713,-0.102,0.030,0.021,
198,33.172,5,3.853,0.003,-0.652,3.797,-0.097,0.023,0.033,
199,33.323,0,3.714,-0.014,-0.005,3.714,-0.095,0.021,0.019,
199,33.324,5,3.855,0.003,-0.652,3.800,-0.100,0.006,0.033,
200,33.464,0,3.707,-0.014,-0.005,3.707,0.093,-0.063,0.024,
200,33.464,5,3.861,0.003,-0.653,3.806,-0.079,0.010,0.034,
201,33.605,0,3.711,-0.014,-0.005,3.711,-0.101,-0.000,0.017,
201,33.606,5,3.849,0.003,-0.652,3.794,-0.109,0.023,0.033,
202,33.743,0,3.706,-0.014,-0.005,3.706,-0.116,0.071,0.023,
202,33.743,5,3.855,0.003,-0.652,3.799,-0.086,0.011,0.033,
203,33.891,0,3.709,-0.014,-0.005,3.709,0.090,-0.060,0.024,
203,33.891,5,3.859,0.003,-0.653,3.803,-0.088,0.016,0.035,
204,34.031,0,3.704,-0.014,-0.005,3.704,-0.123,0.071,0.024,
204,34.031,5,3.848,0.003,-0.651,3.792,-0.116,0.028,0.033,
205,34.169,0,3.708,-0.014,-0.005,3.708,0.091,-0.075,0.023,
205,34.169,5,3.851,0.003,-0.652,3.796,-0.109,0.019,0.033,
206,34.328,0,3.709,-0.014,-0.005,3.709,0.095,-0.036,0.021,
206,34.329,5,3.848,0.003,-0.651,3.793,-0.113,0.023,0.032,
207,34.471,0,3.707,-0.014,-0.005,3.707,-0.107,0.058,0.023,
207,34.472,5,3.855,0.003,-0.652,3.800,-0.093,0.011,0.032,
208,34.614,0,3.705,-0.014,-0.005,3.705,-0.119,0.065,0.023,
208,34.614,5,3.856,0.003,-0.652,3.800,-0.096,0.013,0.033,
209,34.756,0,3.712,-0.014,-0.005,3.711,-0.101,0.045,0.022,
209,34.756,5,3.855,0.003,-0.652,3.799,-0.102,0.024,0.031,
210,34.904,0,3.711,-0.014,-0.005,3.711,0.083,-0.060,0.023,
210,34.904,5,3.854,0.003,-0.652,3.798,-0.096,0.016,0.033,
211,35.047,0,3.704,-0.014,-0.005,3.704,0.116,-0.078,0.024,
211,35.048,5,3.855,0.003,-0.652,3.799,-0.101,0.014,0.032,
212,35.187,0,3.710,-0.014,-0.005,3.710,-0.091,0.032,0.021,
212,35.189,5,3.855,0.003,-0.652,3.800,-0.095,0.018,0.034,
213,35.334,0,3.708,-0.014,-0.005,3.708,-0.114,0.061,0.022,
213,35.334,5,3.854,0.003,-0.652,3.799,-0.099,0.014,0.031,
214,35.480,0,3.704,-0.014,-0.005,3.704,0.100,-0.070,0.025,
214,35.481,5,3.854,0.003,-0.652,3.799,-0.091,0.019,0.034,
215,35.622,0,3.710,-0.014,-0.005,3.710,-0.097,0.054,0.022,
215,35.622,5,3.854,0.003,-0.652,3.799,-0.099,0.017,0.032,
216,35.763,0,3.710,-0.014,-0.005,3.710,-0.107,0.056,0.022,
216,35.763,5,3.855,0.003,-0.652,3.800,-0.096,0.019,0.032,
217,35.909,0,3.712,-0.014,-0.005,3.712,-0.093,0.059,0.024,
217,35.909,5,3.851,0.003,-0.652,3.795,-0.104,0.021,0.032,
218,36.048,0,3.706,-0.014,-0.005,3.706,-0.110,0.067,0.023,
218,36.048,5,3.851,0.003,-0.652,3.795,-0.095,0.024,0.034,
219,36.190,0,3.715,-0.014,-0.005,3.715,-0.096,0.046,0.022,
219,36.190,5,3.863,0.003,-0.654,3.807,-0.062,0.014,0.033,
220,36.327,0,3.709,-0.014,-0.005,3.709,-0.113,0.052,0.021,
220,36.327,5,3.853,0.003,-0.652,3.798,-0.098,0.019,0.033,
221,36.462,0,3.705,-0.014,-0.005,3.705,-0.113,0.075,0.024,
221,36.462,5,3.859,0.003,-0.653,3.804,-0.087,0.006,0.034,
222,36.612,0,3.714,-0.014,-0.005,3.714,0.076,-0.036,0.020,
222,36.613,5,3.854,0.003,-0.652,3.798,-0.094,0.018,0.034,
223,36.748,0,3.712,-0.014,-0.005,3.712,-0.115,0.052,0.022,
223,36.748,5,3.850,0.003,-0.652,3.795,-0.099,0.025,0.032,
224,36.890,0,3.712,-0.014,-0.005,3.712,0.073,-0.057,0.022,
224,36.890,5,3.854,0.003,-0.652,3.798,-0.102,0.020,0.033,
225,37.038,0,3.713,-0.014,-0.005,3.713,-0.092,0.027,0.020,
225,37.038,5,3.850,0.003,-0.652,3.794,-0.102,0.016,0.032,
226,37.186,2,3.955,1.559,0.025,3.634,-0.010,-0.013,0.026,
226,37.186,0,3.707,-0.014,-0.005,3.707,-0.112,0.050,0.023,
226,37.187,5,3.849,0.003,-0.651,3.793,-0.102,0.023,0.034,
227,37.324,2,3.958,1.560,0.025,3.637,-0.008,-0.007,0.027,
227,37.325,0,3.706,-0.014,-0.005,3.706,-0.120,0.055,0.021,
227,37.325,5,3.853,0.003,-0.652,3.798,-0.097,0.012,0.032,
228,37.468,0,3.711,-0.014,-0.005,3.711,-0.103,0.042,0.023,
228,37.468,5,3.852,0.003,-0.652,3.796,-0.099,0.020,0.033,
229,37.602,0,3.705,-0.014,-0.005,3.705,0.105,-0.088,0.026,
229,37.602,5,3.846,0.003,-0.651,3.791,-0.108,0.023,0.033,
230,37.744,0,3.708,-0.014,-0.005,3.708,-0.122,0.039,0.020,
230,37.745,5,3.850,0.003,-0.652,3.794,-0.118,0.024,0.033,
231,37.884,0,3.712,-0.014,-0.005,3.712,-0.102,-0.015,0.018,
231,37.885,5,3.855,0.003,-0.652,3.799,-0.095,0.015,0.033,
232,38.014,0,3.713,-0.014,-0.005,3.713,-0.095,0.021,0.018,
232,38.014,5,3.852,0.003,-0.652,3.796,-0.094,0.025,0.035,
233,38.155,0,3.707,-0.014,-0.005,3.707,-0.113,0.090,0.025,
233,38.156,5,3.849,0.003,-0.651,3.794,-0.109,0.025,0.034,
234,38.318,0,3.709,-0.014,-0.005,3.709,-0.106,0.038,0.021,
234,38.319,5,3.853,0.003,-0.653,3.797,-0.097,0.024,0.033,
235,38.461,0,3.714,-0.014,-0.005,3.714,-0.099,0.008,0.020,
235,38.461,5,3.853,0.003,-0.652,3.797,-0.100,0.014,0.034,
236,38.608,0,3.708,-0.014,-0.005,3.708,0.094,-0.068,0.025,
236,38.608,5,3.849,0.003,-0.651,3.793,-0.104,0.025,0.034,
237,38.752,0,3.711,-0.014,-0.005,3.711,-0.109,0.048,0.022,
237,38.753,5,3.853,0.003,-0.652,3.797,-0.098,0.012,0.032,
238,38.905,0,3.715,-0.014,-0.005,3.715,0.074,-0.026,0.018,
238,38.906,5,3.857,0.003,-0.653,3.802,-0.093,0.017,0.033,
239,39.050,0,3.712,-0.014,-0.005,3.712,-0.098,0.015,0.020,
239,39.050,5,3.855,0.003,-0.652,3.799,-0.086,0.017,0.034,
240,39.191,0,3.707,-0.014,-0.005,3.707,-0.118,0.054,0.022,
240,39.192,5,3.856,0.003,-0.653,3.800,-0.090,0.013,0.032,
241,39.336,0,3.707,-0.014,-0.005,3.707,-0.112,0.058,0.023,
241,39.337,5,3.851,0.003,-0.652,3.795,-0.098,0.016,0.033,
242,39.480,0,3.708,-0.014,-0.005,3.708,0.101,-0.051,0.021,
242,39.480,5,3.854,0.003,-0.652,3.798,-0.098,0.021,0.033,
243,39.619,0,3.709,-0.014,-0.005,3.709,-0.100,0.045,0.023,
243,39.619,5,3.854,0.003,-0.652,3.798,-0.104,0.012,0.033,
244,39.754,0,3.707,-0.014,-0.005,3.707,-0.119,0.066,0.023,
244,39.755,5,3.848,0.003,-0.651,3.792,-0.105,0.026,0.033,
245,39.903,0,3.706,-0.014,-0.005,3.706,0.099,-0.056,0.022,
245,39.903,5,3.854,0.003,-0.652,3.799,-0.101,0.015,0.034,
246,40.045,0,3.705,-0.014,-0.005,3.705,-0.124,0.039,0.020,
246,40.046,5,3.855,0.003,-0.652,3.800,-0.092,0.013,0.033,
247,40.200,0,3.706,-0.014,-0.005,3.706,0.104,-0.080,0.024,
247,40.200,5,3.855,0.003,-0.652,3.799,-0.091,0.007,0.032,
248,40.344,0,3.708,-0.014,-0.005,3.708,-0.107,0.059,0.022,
248,40.344,5,3.858,0.003,-0.653,3.802,-0.088,0.010,0.034,
249,40.495,0,3.710,-0.014,-0.005,3.710,0.082,-0.045,0.021,
249,40.496,5,3.852,0.003,-0.652,3.796,-0.110,0.022,0.031,
250,40.641,0,3.708,-0.014,-0.005,3.708,-0.113,0.051,0.021,
250,40.641,5,3.846,0.003,-0.651,3.790,-0.113,0.033,0.033,
251,40.780,0,3.711,-0.014,-0.005,3.711,-0.111,0.014,0.018,
251,40.781,5,3.851,0.003,-0.652,3.795,-0.081,0.016,0.034,
252,40.945,0,3.704,-0.014,-0.005,3.704,0.119,-0.074,0.025,
252,40.946,5,3.858,0.003,-0.653,3.803,-0.074,0.003,0.034,
253,41.091,0,3.704,-0.014,-0.005,3.704,-0.113,0.068,0.023,
253,41.091,5,3.844,0.003,-0.650,3.789,-0.105,0.017,0.031,
254,41.232,0,3.699,-0.014,-0.005,3.699,-0.131,0.095,0.027,
254,41.232,5,3.849,0.003,-0.651,3.793,-0.101,0.005,0.030,
255,41.381,0,3.709,-0.014,-0.005,3.709,-0.109,0.007,0.016,
255,41.381,5,3.851,0.003,-0.652,3.795,-0.094,0.018,0.033,
256,41.532,0,3.707,-0.014,-0.005,3.707,-0.117,0.054,0.022,
256,41.532,5,3.850,0.003,-0.651,3.794,-0.089,0.022,0.036,
257,41.693,0,3.708,-0.014,-0.005,3.708,-0.103,0.022,0.018,
257,41.693,5,3.851,0.003,-0.652,3.796,-0.086,0.009,0.033,
258,41.866,0,3.709,-0.014,-0.005,3.709,-0.115,0.040,0.021,
258,41.867,5,3.848,0.003,-0.651,3.793,-0.099,0.009,0.032,
259,42.013,0,3.701,-0.014,-0.005,3.701,-0.125,0.070,0.023,
259,42.013,5,3.855,0.003,-0.652,3.800,-0.086,0.004,0.033,
260,42.165,0,3.706,-0.014,-0.005,3.706,-0.111,0.067,0.023,
260,42.165,5,3.851,0.003,-0.652,3.795,-0.096,0.013,0.032,
261,42.308,0,3.700,-0.014,-0.005,3.700,-0.127,0.075,0.024,
261,42.308,5,3.855,0.003,-0.652,3.799,-0.085,0.008,0.033,
262,42.460,0,3.697,-0.014,-0.005,3.697,0.124,-0.065,0.023,
262,42.460,5,3.851,0.003,-0.652,3.795,-0.090,0.012,0.034,
263,42.623,0,3.706,-0.014,-0.005,3.706,-0.117,0.068,0.022,
